name,lng,lat,category,address,poi_type,rating,avg_cost,source,comment_num,popularity,season_winter,season_summer,sort_score,activity_type,amap_uid,coord_source,match_status,drift_m,needs_review,coord_fixed_on
如家华驿酒店(哈尔滨中央大街火车站店),126.632156,45.75636,交通,松花江街39号,住宿服务;宾馆酒店;宾馆酒店,4.4,,amap,,0.0,0.6,0.7,0.47429461212447604,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨华骏汽车维修有限公司,126.646037,45.69173,交通,哈平路181号,汽车维修;汽车综合维修;汽车综合维修,4.4,,amap,,0.0,0.6,0.7,0.47429461212447604,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨晟泉汽车服务有限公司,126.695121,45.734538,交通,建北街2号(珠江路地铁站5号口步行370米),汽车服务;汽车服务相关;汽车服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
尚志市公路客运总站站前分站,127.96193,45.20953,交通,站前路6号,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
木兰镇东客运站,128.15089,45.959327,交通,哈萝公路北50米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
尚志市公路客运南站,127.955846,45.196454,交通,229国道与发展大街交叉口西380米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
光辉客运站,127.548008,44.865238,交通,石龙公路东50米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
宝兴客运站,127.984683,45.213816,交通,[],交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
公路大桥(地铁站),126.595595,45.758224,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
工人文化宫(地铁站),126.653898,45.75001,交通,2号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
大耿家(地铁站),126.540919,45.835022,交通,2号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
途虎养车工场店(哈尔滨机场路店),126.53943,45.699064,交通,机场路161号国际汽车城5号展厅,汽车服务;汽车养护/装饰;汽车养护,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
张亮麻辣烫(哈尔滨机场店),126.235807,45.639016,交通,太平镇大张家屯与空港一路交口哈尔滨机场店,餐饮服务;中餐厅;火锅店,4.3,30.0,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨东康汽车销售有限公司,126.553941,45.708178,交通,机场路7-1号,汽车销售;东风特约销售;东风销售|汽车维修;东风特约维修;东风维修,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨市道外区欧德进口汽车维修站,126.717915,45.768526,交通,先锋路132-32,汽车维修;汽车维修;汽车维修,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
省医院(地铁站),126.677255,45.736725,交通,2号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
省政府(地铁站),126.663409,45.742451,交通,2号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
海河东路(地铁站),126.694651,45.759892,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
大有坊街(地铁站),126.690783,45.775163,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
城乡路(地铁站),126.567547,45.712029,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
会展中心(地铁站),126.696671,45.750476,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
群力第五大道(地铁站),126.545424,45.730784,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
友谊宫(地铁站),126.612188,45.777003,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
西大桥(地铁站),126.621115,45.738848,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
高楞客运站,129.243664,46.004011,交通,通江街和西环路交叉口森工石油加油站斜对面,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨途盛客运有限公司8路公交充电站,126.379806,45.386078,交通,长勇村双周路,汽车服务;充电站;充电站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
双城客运总站(进站口),126.309655,45.38121,交通,新兴路与发达路交叉口西200米,交通设施服务;长途汽车站;进站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
西集客运站,127.180436,46.14644,交通,[],交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
庆阳公路客运站,128.792242,45.369117,交通,亚庆公路北50米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
宾西客运站,127.158263,45.756829,交通,宾西镇同哈公路附近,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
宾县客运站,127.498493,45.754734,交通,宾州镇文化南路与迎宾东路交叉口东南50米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
永源客运站,127.015,45.776739,交通,哈同公路南50米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
拉林客运站,126.886251,45.237546,交通,222省道附近(龙江风采旁),交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
宁远客运站,127.92821,45.730966,交通,宁延公路北50米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
元宝客运站,128.2791,45.259011,交通,尚开公路附近,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
阿城客运站客运大厅,126.9709,45.539733,交通,延川大街449号附近,交通设施服务;长途汽车站;候车室,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
滨海旅店(哈尔滨火车站店),126.637201,45.758883,交通,民益街107号(哈尔滨站地铁站3号口步行480米),住宿服务;旅馆招待所;旅馆招待所,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨百悦精品宾馆(哈西万达广场高铁站店),126.597508,45.702249,交通,中兴大道98号,住宿服务;宾馆酒店;宾馆酒店,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
优美公寓(哈尔滨哈西高铁站店),126.568817,45.703943,交通,王岗大街24-2号华润置地公馆3号楼1506,住宿服务;宾馆酒店;宾馆酒店,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨机场东方红运宾馆,126.229844,45.638034,交通,太平镇先富村先富小学西侧100米,住宿服务;住宿服务相关;住宿服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨市公路客运总站哈五停靠站,126.643615,45.696649,交通,黑龙江省 哈尔滨市 南岗区,交通设施服务;交通服务相关;交通服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨五常往返客车站,126.634024,45.757845,交通,建筑街90号,交通设施服务;交通服务相关;交通服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨市公路客运总站叫化站京哈停靠站,126.624532,45.653235,交通,学府路与学府东路交叉口西北160米,交通设施服务;交通服务相关;交通服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
北新路客运站,126.965617,45.544602,交通,北新路附近,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈西公路客运站(出站口),126.578423,45.701715,交通,西站西街与哈尔滨大街交叉口西160米,交通设施服务;长途汽车站;出站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
阿城客运站,126.971275,45.540005,交通,延川大街455号,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
新华公路客运站,126.824811,45.621969,交通,哈红公路与平新公路交叉口东南220米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨呼兰公路客运站售票处,126.607736,45.985866,交通,东府路与乐水街交叉口西北40米,生活服务;售票处;售票处,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨辰安旅游客运服务有限公司,126.654214,45.756323,交通,新永和街儿童公园南侧约130米,交通设施服务;交通服务相关;交通服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
亚沟公路客运站,127.076111,45.481859,交通,亚沟街附近,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨汽车检测站,126.580802,45.730244,交通,职工南街与小职工街交叉口东南40米,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
呼兰公路客运站,126.607785,45.986151,交通,东直路,交通设施服务;交通服务相关;交通服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨客运段高铁车队,126.577585,45.709103,交通,王岗镇永兴路6号,公司企业;公司企业;公司企业,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
周家客运站,126.66402,45.460209,交通,卫生院附近,交通设施服务;交通服务相关;交通服务相关,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
达连河公路客运站,129.424649,46.177778,交通,健康街,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
宾县北客运站,127.483971,45.761258,交通,宾州北路65号,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
公滨路(地铁站),126.691143,45.7308,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
河山街(地铁站),126.584453,45.743225,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
丁香公园(地铁站),126.567893,45.740978,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈达(地铁站),126.618814,45.683208,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
河松街(地铁站),126.593933,45.748948,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
上海街(地铁站),126.597076,45.765678,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
靖宇公园(地铁站),126.667596,45.788848,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
湘江路(地铁站),126.6945,45.742399,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
劳动公园(地铁站),126.675172,45.700968,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
交通学院(地铁站),126.687501,45.787766,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
同江路(地铁站),126.624716,45.656247,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
镜泊路(地铁站),126.636902,45.632188,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
汽轮机厂(地铁站),126.689576,45.714516,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈西公路客运站,126.578022,45.70223,交通,中兴右街1号,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨公路客运北站,126.539748,45.851497,交通,利民大道辅路西150米,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
道外客运站,126.642562,45.778368,交通,承德街287号,交通设施服务;长途汽车站;长途汽车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
旭升街(地铁站),126.664094,45.702396,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
油坊街(地铁站),126.690519,45.723282,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
征仪路(地铁站),126.634436,45.699543,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
桦树街(地铁站),126.698039,45.788083,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
黑龙江大学(地铁站),126.613592,45.70697,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
烟厂(地铁站),126.65591,45.768727,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
肿瘤医院(地铁站),126.643152,45.700455,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
医大一院群力院区(地铁站),126.551642,45.724569,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
理工大学(地铁站),126.611868,45.714853,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
铁路局(地铁站),126.635996,45.751513,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
工程大学(地铁站),126.668068,45.775477,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
瓦盆窑(地铁站),126.633464,45.645435,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
冰雪大世界(地铁站),126.567694,45.778569,交通,2号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,1.0,0.3,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
渤海路(地铁站),126.647845,45.615382,交通,1号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
清真寺(地铁站),126.651609,45.788183,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
市第二医院(地铁站),126.692741,45.767275,交通,3号线,交通设施服务;地铁站;地铁站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨站(C区检票口),126.632643,45.761692,交通,哈尔滨站地铁站4号口步行150米,交通设施服务;火车站;进站口/检票口,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨站(14检票口),126.629841,45.76025,交通,铁路街1号哈尔滨站F2层,交通设施服务;火车站;进站口/检票口,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
哈尔滨北站,126.535657,45.850243,交通,利民大道西侧(哈尔滨北站地铁站4号口步行80米),交通设施服务;火车站;火车站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
云快充汽车充电站(哈尔滨市鸿珊客运有限公司充电站),126.618095,46.01178,交通,兰河街道办事处原野村距道西50米,汽车服务;充电站;充电站,4.3,,amap,,0.0,0.6,0.7,0.4468775610555647,5,,amap_orig,unverified,,False,2026-09-04
